,pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,name
39160,9,Barenaked Ladies,spotify:track:1C0pmryC2MdXfa7MZ9uIrU,spotify:artist:0dEvJpkqhrcn64d3oI8v79,One Week,spotify:album:4FsibLgkGMV9AfbLtEqvxT,169760,Stunt,Wedding Dance Music
39161,10,Pomplamoose,spotify:track:2pUixqA7RFglNUbDuMz8LX,spotify:artist:5dHfLBNU8zoypgKefzEB1c,Pharrell Mashup,spotify:album:24vgkrTR8euVe1idxNJ5Gs,152692,Season 2,Wedding Dance Music
39162,11,Pharrell Williams,spotify:track:5b88tNINg4Q4nrRbrCXUmg,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,"Happy - From ""Despicable Me 2""",spotify:album:2lkQd5T32QHDOfFkEIPJKz,232720,G I R L,Wedding Dance Music
39163,12,Cereus Bright,spotify:track:32yiDCLJUdqYoaDR46z9gD,spotify:artist:3zt4I5TLIb0Z9RigaiHe5G,Stella,spotify:album:6dX3vTD2qIIFVDGB5i8TlI,172866,Happier Than Me,Wedding Dance Music
39164,13,Starship,spotify:track:7aHRctaQ7vjxVTVmY8OhAA,spotify:artist:0kObWap02DEg9EAJ3PBxzf,We Built This City,spotify:album:0I0eWeNKn0flG4FryxVjGx,296080,Knee Deep In The Hoopla,Wedding Dance Music
39165,14,Linda Ronstadt,spotify:track:5jPPjNMIi1rD6BvQqxhJh5,spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc,When Will I Be Loved,spotify:album:7upKDUGJUjsvfIe6vuVB0b,124866,Heart Like A Wheel,Wedding Dance Music
39166,15,The Everly Brothers,spotify:track:7dblNGnRXEBrVJunazs2U5,spotify:artist:4ACplpEqD6JIVgKrafauzs,All I Have To Do Is Dream,spotify:album:4lmdDGcU5u1xk3GCcVJSYT,143333,The Very Best of The Everly Brothers,Wedding Dance Music
39167,16,George Strait,spotify:track:4cdAXfguhQHYFkvuuzye1m,spotify:artist:5vngPClqofybhPERIqQMYd,I Just Want To Dance With You,spotify:album:2btiLFlL9jzIIHbId5cufS,210866,One Step At A Time,Wedding Dance Music
39168,17,The Beatles,spotify:track:0Gm34HBxrXlaAf1jdJMjx2,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,I Feel Fine - Remastered 2015,spotify:album:5ju5Ouzan3QwXqQt1Tihbh,139346,1,Wedding Dance Music
39169,18,John Denver,spotify:track:087r6YDkKsJhJthVbIERkM,spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,Everyday - Remastered,spotify:album:28phVariTsLMP6QYAI4ZQ7,194880,Aerie,Wedding Dance Music
39170,19,Belinda Carlisle,spotify:track:05XkaRvGIt5LtllUuhMAKA,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,Mad About You,spotify:album:3rGWLghhDdCb4EK50iAIMZ,217573,Best Of,Wedding Dance Music
39171,20,Santana,spotify:track:41IShViF79gmulEkIHAjcb,spotify:artist:6GI52t8N5F02MxU0g5U69P,The Game of Love - Main / Radio Mix,spotify:album:5kkPOwoE9ItngbGIF6m3A4,254466,Shaman,Wedding Dance Music
39172,21,Bon Jovi,spotify:track:0J6mQxEZnlRt9ymzFntA6z,spotify:artist:58lV9VcRSjABbAbfWS6skp,Livin' On A Prayer,spotify:album:5uU2uM1RGHfzlA12opjqol,249293,Slippery When Wet,Wedding Dance Music
39173,22,Eddie Vedder,spotify:track:63KYX2G5ZZTWCFflwSIgCD,spotify:artist:0mXTJETA4XUa12MmmXxZJh,Without You,spotify:album:0IoQvTVCf5UvzQFGmQsCJp,198530,Ukulele Songs,Wedding Dance Music
39174,23,Journey,spotify:track:71SvEDmsOwIWw1IozsZoMA,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Any Way You Want It,spotify:album:2OyVtIEp7O7a6o82DF4Ba5,201693,Departure,Wedding Dance Music
39175,24,Journey,spotify:track:2w4EpqGasrz9qdTwocx54t,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Open Arms,spotify:album:43wpzak9OmQfrjyksuGwp0,202173,Escape,Wedding Dance Music
39176,25,Eurythmics,spotify:track:1TfqLAPs4K3s2rJMoCokcS,spotify:artist:0NKDgy9j66h3DLnN8qu1bB,Sweet Dreams (Are Made of This) - Remastered,spotify:album:5jNDWA19BJbE24x1UUJGRY,216933,Sweet Dreams (Are Made Of This),Wedding Dance Music
39177,26,The B-52's,spotify:track:0rme3FLbw5o1KLXpJzivjS,spotify:artist:3gdbcIdNypBsYNu3iiCjtN,Rock Lobster,spotify:album:4VcKXOCUzcrxltYt0Jyqfk,412032,B-52's,Wedding Dance Music
39178,27,Michael Jackson,spotify:track:5lA3pwMkBdd24StM90QrNR,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,P.Y.T. (Pretty Young Thing),spotify:album:1C2h7mLntPSeVYciMRTF4a,238733,Thriller 25 Super Deluxe Edition,Wedding Dance Music
39179,28,Breathe,spotify:track:0LBtQiEVfP4ysLQ43Do8uN,spotify:artist:1MNeXu0284O7mQWgF1YRc0,Hands To Heaven,spotify:album:2t2kQu1Zd9vZRb71Vx1ASf,259506,All That Jazz,Wedding Dance Music
39180,29,DJ Snake,spotify:track:67awxiNHNyjMXhVgsHuIrs,spotify:artist:540vIaP2JwjQb9dm3aArA4,Turn Down for What,spotify:album:3zo0Hxh9rjJsdw2JAKReE3,213733,Turn Down for What,Wedding Dance Music
39181,30,Bruno Mars,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Just the Way You Are,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,220733,Doo-Wops & Hooligans,Wedding Dance Music
39182,31,Stevie Wonder,spotify:track:3M5eeHXgG4VplKNcsBC8Dj,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,"Signed, Sealed, Delivered (I'm Yours)",spotify:album:4QxPK644Vy4FQrtMF90CMe,160500,Signed Sealed And Delivered,Wedding Dance Music
39183,32,Mary J. Blige,spotify:track:6SNdb9heWCWJ3F21j2IsJ6,spotify:artist:1XkoF8ryArs86LZvFOkbyr,A Night to Remember,spotify:album:6Bvizrnjft6JCqMWSQbJTA,254346,Think Like a Man Too (Music from and Inspired by the Film),Wedding Dance Music
39184,33,Stevie Wonder,spotify:track:09Redp0z2ZsZGyJrBqhklP,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,I Just Called To Say I Love You - Single Version,spotify:album:0g6DaZtBNmIAiTJGW4n4SR,261106,Song Review: A Greatest Hits Collection,Wedding Dance Music
39185,34,Pharrell Williams,spotify:track:5b88tNINg4Q4nrRbrCXUmg,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,"Happy - From ""Despicable Me 2""",spotify:album:2lkQd5T32QHDOfFkEIPJKz,232720,G I R L,Wedding Dance Music
39186,35,Mark Ronson,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Uptown Funk,spotify:album:3vLaOYCNCzngDf8QdBg2V1,269666,Uptown Special,Wedding Dance Music
39187,36,Village People,spotify:track:4YOJFyjqh8eAcbKFfv88mV,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Y.M.C.A.,spotify:album:3kdp1PnxkKlshMP3qG2CUG,286666,Cruisin',Wedding Dance Music
39188,37,The Trammps,spotify:track:3GXo1eWlT2flv4x01l5OTu,spotify:artist:1zgNpeHQe8GulzfVkYP2VK,Disco Inferno,spotify:album:2fbPRtAt1i5f68lZegx1iB,213840,Playlist: The Best Of The Trammps,Wedding Dance Music
39189,38,Van McCoy,spotify:track:75PHqzep3Lf11sIYP5ps5q,spotify:artist:0bShb58TO0fM5jOjXhB1WT,The Hustle - Original Mix,spotify:album:0QdIm38ml7jHplmYOqazbF,250240,The Hustle & The Best of Van McCoy,Wedding Dance Music
39190,39,Peaches & Herb,spotify:track:7hzY0LHz8KdEr1PowHhbdu,spotify:artist:6qI4LTzMRpTxRzMZPvv2C6,Shake Your Groove Thing,spotify:album:0qf42mS1W0tr6L7yaGor0Y,346133,2 Hot!,Wedding Dance Music
39191,40,Janet Jackson,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,Love Will Never Do (Without You),spotify:album:4OD3LU6001esAtFshDX46M,350000,Rhythm Nation 1814,Wedding Dance Music
39192,41,Janet Jackson,spotify:track:3mJ6pNcFM2CkykCYSREdKT,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,When I Think Of You,spotify:album:7GWkceE5McMVfffd1RGL6Y,235493,Control,Wedding Dance Music
39193,42,Michael Jackson,spotify:track:7oOOI85fVQvVnK5ynNMdW7,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Rock with You - Single Version,spotify:album:2ZytN2cY4Zjrr9ukb2rqTP,220626,Off the Wall,Wedding Dance Music
39194,43,OneRepublic,spotify:track:5COPw6K4B6PPpeUXIE2Ry5,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,Feel Again,spotify:album:1Cm6wsvnTlOXrfI9PkD8i4,185080,Native,Wedding Dance Music
39195,44,Twin Atlantic,spotify:track:4QBOTing2ml9E4LqpcV8yC,spotify:artist:4A9xtvezlouTD7H0kyUje9,Heart and Soul,spotify:album:2quaBBcCaNLM0D2mx1vDB5,217159,Great Divide,Wedding Dance Music
39196,45,War,spotify:track:2fmMPJb5EzZCx8BcNJvVk4,spotify:artist:3ICyfoySNDZqtBVmaBT84I,Low Rider,spotify:album:6IaC3IRa3OAl6bHmdmjPTf,191560,Why Can't We Be Friends?,Wedding Dance Music
39197,46,Lynyrd Skynyrd,spotify:track:4CJVkjo5WpmUAKp3R44LNb,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Sweet Home Alabama,spotify:album:5rtOJsiDDjA9V5306cyTRS,281147,Second Helping,Wedding Dance Music
39198,47,Men At Work,spotify:track:7jTKLKs3NDmDnJHan5M2A0,spotify:artist:0f3EsoviYnRKTkmayI3cux,Down Under,spotify:album:03RdxRparvZ2qgWFf1vGeD,223040,Super Hits,Wedding Dance Music
39199,48,Michael Jackson,spotify:track:0sKlV58cODrjxGFOyf9IXY,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,The Way You Make Me Feel - 2012 Remaster,spotify:album:24TAupSNVWSAHL0R7n71vm,298120,Bad 25th Anniversary,Wedding Dance Music
39200,49,Bill Medley,spotify:track:4BFMQ15vXr626UOoZL8bUI,spotify:artist:1XE70WwxhnrXNAJYQQ9ygx,(I've Had) The Time of My Life,spotify:album:2Ll0rYVkAHV0QT7P2vknQc,289066,Platinum & Gold Collection,Wedding Dance Music
39201,50,Eva Cassidy,spotify:track:7ExSGiqt0W5xu3XoAwjnDm,spotify:artist:6fNmOWQzfOVyHLQ2UqUQew,Time After Time,spotify:album:721GzAQ3io1Koz4v0HMEur,240000,Time After Time,Wedding Dance Music
39202,51,Michael Kiwanuka,spotify:track:4znKp61MTtp04IvAnmtX40,spotify:artist:0bzfPKdbXL5ezYW2z3UGQj,Rest,spotify:album:6b7DeWxueaZY0NNReD6TrK,230200,Home Again,Wedding Dance Music
39203,52,Neil Young,spotify:track:5l9c6bJmzvftumhz4TMPgk,spotify:artist:6v8FB84lnmJs434UJf2Mrm,Harvest Moon,spotify:album:0tdm853TNWjVVChbJRbu3Q,303213,Harvest Moon,Wedding Dance Music
39204,53,Jason Mraz,spotify:track:53QF56cjZA9RTuuMZDrSA6,spotify:artist:4phGZZrJZRo4ElhRtViYdl,I Won't Give Up,spotify:album:64SChsjQBiEe3aVTFYnW1b,240165,Love Is A Four Letter Word,Wedding Dance Music
39205,54,Air Supply,spotify:track:3RwbqrHZwHg3hpe6sOxMpE,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW,Making Love Out of Nothing at All,spotify:album:09xjEibrHp8sYnLDg4ehJ9,339880,The Best of Air Supply: Ones That You Love,Wedding Dance Music
39206,55,David Foster,spotify:track:3FUJGbUvwM8IooDXaY8mN1,spotify:artist:0SgQK24WzZf2pXBXYqHJYF,The Best Of Me,spotify:album:61nRYw38onfZeQ2pjlrYp5,245760,David Foster,Wedding Dance Music
39207,56,Luther Vandross,spotify:track:042pmCix7CPth3l3X28jl1,spotify:artist:19y5MFBH7gohEdGwKM7QsP,Here and Now,spotify:album:5rrSO0mgkVmZF1qjPn0TKD,323000,The Best of Luther Vandross The Best of Love,Wedding Dance Music
39208,57,Norah Jones,spotify:track:0Cvjlph1WGbwZY1PlMEtJY,spotify:artist:2Kx7MNY7cI1ENniW7vT30N,Come Away With Me,spotify:album:1JvoMzqg04nC29gam4Qaiq,198146,Come Away With Me,Wedding Dance Music
39209,0,Wiz Khalifa,spotify:track:0osPX8TruIebOhKuG6GK8C,spotify:artist:137W8MRPWKqSmrBGDBFSop,On My Level - feat. Too $hort,spotify:album:6ZOXiVL8rmk2ATHJiFJhiD,272160,Rolling Papers,rap
39210,1,Wiz Khalifa,spotify:track:6gN9FblT61DKSTFbMbeoRl,spotify:artist:137W8MRPWKqSmrBGDBFSop,Elevated,spotify:album:40QPuvt8Ft79Bakb0Jc78f,250736,Khalifa,rap
39211,2,Wiz Khalifa,spotify:track:2okC0OWtgS86P2LC18IzHy,spotify:artist:137W8MRPWKqSmrBGDBFSop,Bake Sale (feat. Travis Scott),spotify:album:40QPuvt8Ft79Bakb0Jc78f,238530,Khalifa,rap
39212,3,Drake,spotify:track:5lFDtgWsjRJu8fPOAyJIAK,spotify:artist:3TVXtAsR1Inumwj472S9r4,Back To Back,spotify:album:79qV4McLzhs8U3FyRKnocz,170637,Back To Back,rap
39213,4,Wiz Khalifa,spotify:track:1rZah1UGXvgiQCqLVlq4hS,spotify:artist:137W8MRPWKqSmrBGDBFSop,King Of Everything,spotify:album:5f8dieyt0L9xmvEmBu5IC0,222179,King of Everything,rap
39214,5,A$AP Rocky,spotify:track:2rzBvHM9h36Tpdj7Jdajka,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,Wild for the Night,spotify:album:6rzMufuu8sLkIizM4q9c7J,212640,LONG.LIVE.A$AP (Deluxe Version),rap
39215,6,A$AP Rocky,spotify:track:31G9RaSaDOI2NWcpnIp734,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,Goldie,spotify:album:6rzMufuu8sLkIizM4q9c7J,192066,LONG.LIVE.A$AP (Deluxe Version),rap
39216,7,A$AP Rocky,spotify:track:6PnmrzPJXoDBj5NKUCnC8e,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,I Come Apart,spotify:album:6rzMufuu8sLkIizM4q9c7J,217920,LONG.LIVE.A$AP (Deluxe Version),rap
39217,8,B.o.B,spotify:track:3aHkbJXFYpPrup2K8wvDOV,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,We Still In This Bitch (feat. T.I. and Juicy J),spotify:album:177byugYOk12NcfRtWvghY,247986,Underground Luxury,rap
39218,9,DJ Khaled,spotify:track:608a1wIsSd5KzMEqm1O7w3,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,I'm On One,spotify:album:7FyxsUO4kVqRfo2ne1aUOg,296146,We The Best Forever,rap
39219,10,B.o.B,spotify:track:5H39b80WRuNFDFGDX0058o,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,FlyMuthaF**ka,spotify:album:177byugYOk12NcfRtWvghY,243253,Underground Luxury,rap
39220,11,Kendrick Lamar,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,The Blacker The Berry,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,328826,To Pimp A Butterfly,rap
39221,12,Kanye West,spotify:track:3blnw5Z6v5yiGueFGgS6uB,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,To The World,spotify:album:0cGgwoMge4N2zpTiP2GU6d,230946,Kanye West Presents Good Music Cruel Summer,rap
39222,13,Kanye West,spotify:track:3U8Ev1gISsx6O1uwpsttOD,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Mercy.1,spotify:album:0cGgwoMge4N2zpTiP2GU6d,326346,Kanye West Presents Good Music Cruel Summer,rap
39223,14,JAY Z,spotify:track:3rbNV2GI8Vtd8byhUtXZID,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,Clique,spotify:album:2ZQcUtW7OGSsd6LQNcYQoh,293533,Clique,rap
39224,15,Lupe Fiasco,spotify:track:3oVZPCQErNdBbQVHlDuSFJ,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Deliver,spotify:album:7F58zK8t8whSFjX5X09d28,232826,Tetsuo & Youth,rap
39225,16,Chief Keef,spotify:track:2W4VOh7SNDK1OFzvT3H3FU,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,I Don't Like (Remix),spotify:album:3y72a7aFc9T90rStsJ30T1,279040,Young & Flexin,rap
39226,17,Drake,spotify:track:5NFYuqu8V6QXc6mzcLImd6,spotify:artist:3TVXtAsR1Inumwj472S9r4,Hype,spotify:album:40GMAhriYJRO1rsY4YdrZb,209413,Views,rap
39227,18,Lil Wayne,spotify:track:7HaggpJGAfEgH8wyMLOIPl,spotify:artist:55Aa2cqylxrFIXC767Z865,John,spotify:album:1uuSC0RCJB3dSp8Mb6GflZ,286973,Tha Carter IV,rap
39228,19,Lil Wayne,spotify:track:3FFcZZq3Z3EJrhUecwcMdG,spotify:artist:55Aa2cqylxrFIXC767Z865,She Will,spotify:album:1uuSC0RCJB3dSp8Mb6GflZ,305840,Tha Carter IV,rap
39229,20,Lil Wayne,spotify:track:00NUqFMIpCsrYPbM9YpVHQ,spotify:artist:55Aa2cqylxrFIXC767Z865,MegaMan,spotify:album:1uuSC0RCJB3dSp8Mb6GflZ,198280,Tha Carter IV,rap
39230,21,T.I.,spotify:track:4XVfNwP88Hn9kSkXVnxj2S,spotify:artist:4OBJLual30L7gRl5UkeRcT,Ball (feat. Lil Wayne),spotify:album:5X46pZekTY2dsWuZDpm14m,205360,Trouble Man: Heavy is the Head,rap
39231,22,T.I.,spotify:track:2gPl93XdGnfKUykwxVHUYt,spotify:artist:4OBJLual30L7gRl5UkeRcT,Go Get It,spotify:album:5X46pZekTY2dsWuZDpm14m,217520,Trouble Man: Heavy is the Head,rap
39232,23,T.I.,spotify:track:0IK8i6kTkS9TKhP1YM6I5a,spotify:artist:4OBJLual30L7gRl5UkeRcT,Guns and Roses (feat. P!nk),spotify:album:5X46pZekTY2dsWuZDpm14m,268000,Trouble Man: Heavy is the Head,rap
39233,24,T.I.,spotify:track:6XAA7T9VHcqKQSzjmXAJ8o,spotify:artist:4OBJLual30L7gRl5UkeRcT,That's All She Wrote (feat. Eminem),spotify:album:6LGR2plk2Yk4A33CAktJN3,318360,No Mercy,rap
39234,25,Skrillex,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Purple Lamborghini (with Rick Ross),spotify:album:3W6iNTF9ajh2btsyxslpCY,215510,Purple Lamborghini (with Rick Ross),rap
39235,26,Childish Gambino,spotify:track:4zGvb8hxGLB2jEPRFiRRqw,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Bonfire,spotify:album:4q5E2s5u5X5HT4UMJpbMKE,192946,Camp,rap
39236,27,Childish Gambino,spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,IV. sweatpants,spotify:album:63McpWDS7P0dF06fqXQMCZ,180675,because the internet,rap
39237,28,Kanye West,spotify:track:4zTAk4UmucLEITBWV2VEXb,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,H•A•M,spotify:album:5aCwxpS0uVGL8nXCwN4q10,277560,H•A•M,rap
39238,29,Future,spotify:track:6mavtNxMc35XwKg9POUemZ,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Turn On The Lights,spotify:album:1yNIBzlvPVBALSPkUMq1ma,249253,Pluto,rap
39239,30,Future,spotify:track:7KyEgCM3EdWPYi5WHuhc1y,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Neva End,spotify:album:1yNIBzlvPVBALSPkUMq1ma,262306,Pluto,rap
39240,31,Miguel,spotify:track:4z8c9qkpiYghn6DCQ6yA0u,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Simple Things (Remix),spotify:album:2bq4H1LLMuCqg7RZejDFOW,237797,Simple Things (Remix),rap
39241,32,Belly,spotify:track:5e9aFSdnkQUrm5y8Dhw0qN,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Might Not,spotify:album:7MH5ah4TuR5b7ENaloxEtr,224213,Up For Days,rap
39242,33,Kodak Black,spotify:track:5v7kaZNsnyByrSJOfO8gKq,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,Skrt,spotify:album:5pgyZ32nzg48ugJS2QVVuS,224864,Skrt,rap
39243,34,Lil Uzi Vert,spotify:track:4uhvMW7ly7tJil31YYscAN,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Erase Your Social,spotify:album:6LX75kNicFqjjiAOeZgN67,199993,The Perfect LUV Tape,rap
39244,35,Bankroll Mafia,spotify:track:0HUptiGFVM5Q5YHIJ920aK,spotify:artist:6SHGWppjZ0ppEcvW1HkXjZ,Hyenas,spotify:album:7u8gK6NJ39Wyhm1IQAe979,220093,Bankroll Mafia,rap
39245,36,Bankroll Mafia,spotify:track:2cSulqF1XePQV2I6ojvwcq,spotify:artist:6SHGWppjZ0ppEcvW1HkXjZ,Out My Face,spotify:album:7u8gK6NJ39Wyhm1IQAe979,208040,Bankroll Mafia,rap
39246,37,Bankroll Mafia,spotify:track:2TiGHmGK5ZRb4AWUkcT5d3,spotify:artist:6SHGWppjZ0ppEcvW1HkXjZ,No Color,spotify:album:7u8gK6NJ39Wyhm1IQAe979,292000,Bankroll Mafia,rap
39247,38,Wiz Khalifa,spotify:track:6koe981h6mmlJUfupqiLgL,spotify:artist:137W8MRPWKqSmrBGDBFSop,Washingtons By Your Side,spotify:album:5AgsHUKFxr5DApRCmulIqJ,175773,The Hamilton Mixtape,rap
39248,39,Wiz Khalifa,spotify:track:6LTsvaebP6V9tJFvZxqi5M,spotify:artist:137W8MRPWKqSmrBGDBFSop,Pull Up (feat. Lil Uzi Vert),spotify:album:3qv4Hjk70y70MNe9Kb9X8f,207391,Pull Up (feat. Lil Uzi Vert),rap
39249,40,Sonny Digital,spotify:track:1J2NzDowtDbeJBlMpAC3II,spotify:artist:655963AgkTZeYUvCyodCIL,Lenox Square (feat. Key! & Black Boe),spotify:album:6TWfVP2jict5pDZIqkoyNX,182256,G.O.A.T.,rap
39250,41,Sonny Digital,spotify:track:25TPoL3cfYdIjVtgm7MNr3,spotify:artist:655963AgkTZeYUvCyodCIL,50 On My Wrist,spotify:album:09I6ZEBPzqWoE9Gkjyh31w,217500,50 On My Wrist,rap
39251,42,Post Malone,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,spotify:artist:246dkjvS1zLTtiykXe5h60,Congratulations,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,220293,Stoney,rap
39252,43,Post Malone,spotify:track:4SYUUlkScpNR1QvPscXf8t,spotify:artist:246dkjvS1zLTtiykXe5h60,Too Young,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,237146,Stoney,rap
39253,44,6LACK,spotify:track:4AtZRwSR8BOTTQg5ihSggt,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,PRBLMS,spotify:album:7iwGw8ob3YLqZrbKzGFnHi,246773,FREE 6LACK,rap
39254,45,6LACK,spotify:track:6HmWy7ttkeZGG2KEtt8AqX,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,Rules,spotify:album:7iwGw8ob3YLqZrbKzGFnHi,211866,FREE 6LACK,rap
39255,46,Dreezy,spotify:track:20s34XSPIiYMGSFDRSs24t,spotify:artist:7gWumE1wMALHXANLSIt054,Body,spotify:album:5D8kaq2gEsI1zaha675eIy,232706,No Hard Feelings,rap
39256,47,Belly,spotify:track:4WXEhk27tQs5SPU7Gc0ZlK,spotify:artist:0FOWNUFHPnMy0vOw1siGqi,Frozen Water,spotify:album:4o2VY9DG4nLO3RXQkfi3UP,201626,Inzombia,rap
39257,48,Lightshow,spotify:track:6q0JS7CqBWQT2JGQYgBCEa,spotify:artist:0bxqbGrU4OdgDQNGs9DYp4,Need a Lighter (feat. 21 Savage),spotify:album:2MMoUvjN2Sbds40BqlBrBf,263224,Life Sentence 3,rap
39258,49,Roy Woods,spotify:track:49VzL5oBsUICN7U34T98b9,spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM,Instinct (feat. MadeinTYO),spotify:album:6qQ53ChF4TLjNxw0X83obV,174311,Nocturnal,rap
39259,50,Roy Woods,spotify:track:313cdthw8naSCqGDNON7XB,spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM,Dangerous,spotify:album:6qQ53ChF4TLjNxw0X83obV,201290,Nocturnal,rap
39260,51,Drake,spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,spotify:artist:3TVXtAsR1Inumwj472S9r4,Sneakin’,spotify:album:2z3NlPY0n0gHJPCPqrzA6V,251333,Sneakin’,rap
39261,52,XXXTENTACION,spotify:track:2oUuLLKS8WbF7ELJcwbqms,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Look at Me!,spotify:album:3IOOgkjq06FdviLdk7qK2H,151041,Look at Me!,rap
39262,53,Jeremih,spotify:track:5f5KGCBUtnR3dTSdNfRcZG,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,I Think Of You,spotify:album:7erYCnSKkIr5ZnwrftbOX3,217786,I Think Of You,rap
39263,54,Russ,spotify:track:4cxMGhkinTocPSVVKWIw0d,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,Losin Control,spotify:album:0lUL92det7mZ4DaHYmiUEC,237506,There's Really A Wolf,rap
39264,55,Future,spotify:track:4CPsMAG28OgzzDk1DcOtBx,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Sorry,spotify:album:7K6OykPbezfgKgBufihn6X,451529,HNDRXX,rap
39265,56,Amir Obe,spotify:track:5TidpShGz6Jxsbx8fzKDlC,spotify:artist:6AWdGez5g1jxpfl9XD4wI3,WISH YOU WELL,spotify:album:1k3MYSTe3zls106XkVRhuW,192600,None Of The Clocks Work,rap
39266,57,Kodak Black,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,Tunnel Vision,spotify:album:5mG8oNkNKM2my7t9ywra96,268186,Painting Pictures,rap
39267,58,MadeinTYO,spotify:track:07pJdL0L9XDGW0HBj0rIS2,spotify:artist:5SyGEPymt1G2uto47tVWvZ,Skateboard P (feat. Big Sean),spotify:album:6uFEjCm2whxWTQdFQ81wNQ,242306,Skateboard P (feat. Big Sean),rap
39268,59,NAV,spotify:track:5qbcsZMwL0x46sX7VO37Ye,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,Up,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,199520,NAV,rap
39269,60,OneInThe4Rest,spotify:track:2PfTXTFvJXsfntMe8ZdfF2,spotify:artist:4FBuju53UWzkKIibJkhtrH,Jiu Jitsu (feat. Chris Brown),spotify:album:6MP0l5IYF9SScWaGRa0gZL,170858,Jiu Jitsu (feat. Chris Brown),rap
39270,61,Norman Perry,spotify:track:0OoKEcvk8X90bXpEhBPmjB,spotify:artist:3YebotmWYFiED1bx82XBmB,Alive,spotify:album:5W9Pb22dRzrJAAgOMmsccR,138300,Alive - Single,rap
39271,62,Gucci Mane,spotify:track:3VCYe6mCXebBgcfzaxCVNI,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,Both (feat. Drake & Lil Wayne) - Remix,spotify:album:3VfEDnEq6IVsBiYTWmOf2b,252016,Both (feat. Drake & Lil Wayne),rap
